Year,Month,Day,Time,Open,High,Low,Close,Volume
2017,6,28,10:15:00,9498.65,9507.95,9495.8,9503.5,0
2017,6,28,10:20:00,9503.65,9508.05,9501.65,9501.65,0
2017,6,28,10:25:00,9501.75,9507.9,9496.3,9507.05,0
2017,6,28,10:30:00,9507.05,9513.5,9506.7,9510.7,0
2017,6,28,10:35:00,9511.05,9511.9,9505.35,9508.2,0
2017,6,28,10:40:00,9508.25,9511.55,9506.3,9508.15,0
2017,6,28,10:45:00,9508.25,9511.2,9507.45,9509.45,0
2017,6,28,10:50:00,9510.15,9514,9509.65,9512.25,0
2017,6,28,10:55:00,9512.05,9516.05,9509.8,9510.1,0
2017,6,28,11:00:00,9510.15,9510.25,9507.15,9507.75,0
2017,6,28,11:05:00,9507.65,9509.65,9503.1,9503.6,0
2017,6,28,11:10:00,9503.9,9507,9501.55,9504.8,0
2017,6,28,11:15:00,9504.95,9508.45,9501.8,9508.45,0
2017,6,28,11:20:00,9508.25,9508.4,9503.9,9506.4,0
2017,6,28,11:25:00,9506.6,9511.75,9505.95,9509.3,0
2017,6,28,11:30:00,9509.45,9512.5,9507.75,9512.05,0
2017,6,28,11:35:00,9512.25,9515.45,9510.35,9513.95,0
2017,6,28,11:40:00,9512.95,9516.7,9510.35,9512.1,0
2017,6,28,11:45:00,9511.65,9514.8,9511.45,9513.4,0
2017,6,28,11:50:00,9512.85,9518.75,9511.85,9518.55,0
2017,6,28,11:55:00,9518.35,9522.05,9517,9521.45,0
2017,6,28,12:00:00,9521.6,9522.35,9518.5,9519.3,0
2017,6,28,12:05:00,9518.8,9519.7,9511.6,9511.75,0
2017,6,28,12:10:00,9511.75,9512.25,9508,9511.35,0
2017,6,28,12:15:00,9511.25,9511.35,9505.95,9505.95,0
2017,6,28,12:20:00,9505.95,9507.35,9500.4,9501.15,0
2017,6,28,12:25:00,9500.95,9507.65,9500.4,9506.4,0
2017,6,28,12:30:00,9506.4,9513.65,9506.4,9509.8,0
2017,6,28,12:35:00,9509.45,9509.7,9501.7,9506.35,0
2017,6,28,12:40:00,9506.25,9507.15,9503,9503.8,0
2017,6,28,12:45:00,9503.6,9503.7,9496.95,9497.95,0
2017,6,28,12:50:00,9497.95,9500.25,9493.35,9499.85,0
2017,6,28,12:55:00,9499.95,9501.75,9497.05,9498.1,0
2017,6,28,13:00:00,9498.15,9498.95,9492.95,9493.5,0
2017,6,28,13:05:00,9493.65,9493.65,9486,9489.15,0
2017,6,28,13:10:00,9489.45,9494.05,9485,9494.05,0
2017,6,28,13:15:00,9494.05,9495.05,9488.65,9492.75,0
2017,6,28,13:20:00,9492.45,9494.45,9486.95,9492.75,0
2017,6,28,13:25:00,9492.45,9494.95,9490.2,9491.3,0
2017,6,28,13:30:00,9491,9491,9486.45,9488.85,0
2017,6,28,13:35:00,9489.05,9489.8,9476.95,9477.65,0
2017,6,28,13:40:00,9476.95,9482.55,9474.45,9482.55,0
2017,6,28,13:45:00,9482.75,9489.8,9481.5,9488.75,0
2017,6,28,13:50:00,9488.75,9492.15,9483.8,9488.45,0
2017,6,28,13:55:00,9488.15,9490.15,9481.35,9488.75,0
2017,6,28,14:00:00,9488.5,9495,9486.35,9490.45,0
2017,6,28,14:05:00,9490.65,9492.55,9485.1,9486,0
2017,6,28,14:10:00,9485.65,9497.05,9485.65,9495,0
2017,6,28,14:15:00,9495.05,9502.7,9494.9,9497.95,0
2017,6,28,14:20:00,9497.7,9501.8,9493.55,9500.9,0
2017,6,28,14:25:00,9501.2,9503.35,9487.45,9492.85,0
2017,6,28,14:30:00,9493.15,9495.55,9491.75,9491.8,0
2017,6,28,14:35:00,9491.65,9496.4,9488.3,9491.2,0
2017,6,28,14:40:00,9491.1,9496.95,9490.9,9496.5,0
2017,6,28,14:45:00,9496.4,9496.9,9492.2,9494.55,0
2017,6,28,14:50:00,9494.2,9494.35,9486.05,9488.15,0
2017,6,28,14:55:00,9487.55,9488,9481.85,9487.95,0
2017,6,28,15:00:00,9487.95,9489.8,9481.7,9483.4,0
2017,6,28,15:05:00,9483,9493.85,9483,9493.85,0
2017,6,28,15:10:00,9493.75,9494.85,9489.85,9493.95,0
2017,6,28,15:15:00,9493.35,9495.15,9489.95,9492.4,0
2017,6,28,15:20:00,9492.5,9498.15,9492.5,9495.45,0
2017,6,28,15:25:00,9495.4,9496.65,9491.1,9492.8,0
2017,6,29,09:15:00,9522.95,9541.5,9522.95,9534.8,0
2017,6,29,09:20:00,9534.6,9545.15,9533.45,9536.3,0
2017,6,29,09:25:00,9536.45,9541.45,9535.25,9541.3,0
2017,6,29,09:30:00,9541.4,9547.95,9541.05,9545.4,0
2017,6,29,09:35:00,9545.4,9557.7,9545.4,9555,0
2017,6,29,09:40:00,9555.2,9555.85,9546.2,9551.45,0
2017,6,29,09:45:00,9551.4,9552.4,9545,9552.05,0
2017,6,29,09:50:00,9552.1,9558,9551.8,9557.5,0
2017,6,29,09:55:00,9557.7,9558.4,9554.75,9556.1,0
2017,6,29,10:00:00,9556.25,9562.55,9556.25,9560.35,0
2017,6,29,10:05:00,9560.5,9561.9,9557.5,9558.5,0
2017,6,29,10:10:00,9558.4,9562.05,9558.3,9559.65,0
2017,6,29,10:15:00,9559.65,9559.9,9552.35,9557.15,0
2017,6,29,10:20:00,9557.4,9558.85,9552.8,9553.65,0
2017,6,29,10:25:00,9553.95,9554.15,9544.6,9546.3,0
2017,6,29,10:30:00,9546.7,9550.7,9546.7,9549.7,0
2017,6,29,10:35:00,9549.7,9551.2,9548.2,9549.65,0
2017,6,29,10:40:00,9549.65,9555.7,9548.8,9552.7,0
2017,6,29,10:45:00,9552.6,9554.7,9551.8,9552.65,0
2017,6,29,10:50:00,9552.8,9555.45,9552.7,9554.4,0
2017,6,29,10:55:00,9554.4,9555.45,9547.5,9550.45,0
2017,6,29,11:00:00,9550.95,9554.9,9550.8,9553.85,0
2017,6,29,11:05:00,9554.4,9556.95,9553.45,9556.55,0
2017,6,29,11:10:00,9556.1,9558.3,9552.55,9556.9,0
2017,6,29,11:15:00,9556.9,9559.35,9554.7,9554.7,0
2017,6,29,11:20:00,9554.8,9556.85,9554.55,9555.55,0
2017,6,29,11:25:00,9555.7,9557.5,9552.65,9553.4,0
2017,6,29,11:30:00,9553.5,9556.95,9553.5,9554.35,0
2017,6,29,11:35:00,9554.65,9555.85,9552.8,9552.8,0
2017,6,29,11:40:00,9553,9565.95,9552.5,9565,0
2017,6,29,11:45:00,9565.25,9565.85,9561.95,9562.9,0
2017,6,29,11:50:00,9563.1,9563.55,9559.7,9561.5,0
2017,6,29,11:55:00,9561.4,9566.6,9560.4,9564.05,0
2017,6,29,12:00:00,9564,9574.55,9563.65,9569.75,0
2017,6,29,12:05:00,9569.7,9571.5,9568.2,9569,0
2017,6,29,12:10:00,9569.05,9575.3,9568.6,9569.45,0
2017,6,29,12:15:00,9569.6,9570.35,9565.85,9565.95,0
2017,6,29,12:20:00,9565.65,9566.95,9561.3,9562.95,0
2017,6,29,12:25:00,9563.05,9564.65,9560.15,9560.15,0
2017,6,29,12:30:00,9560.8,9563.85,9557.9,9563.1,0
2017,6,29,12:35:00,9563.85,9567.1,9562.6,9566,0
2017,6,29,12:40:00,9566.35,9568.6,9561.65,9562.05,0
2017,6,29,12:45:00,9562.45,9563.95,9552.15,9552.95,0
2017,6,29,12:50:00,9553.2,9553.25,9541.35,9544.5,0
2017,6,29,12:55:00,9544.95,9547.75,9526.9,9527.15,0
2017,6,29,13:00:00,9527.45,9534.7,9521.85,9533.4,0
2017,6,29,13:05:00,9533.6,9534.9,9522.05,9522.05,0
2017,6,29,13:10:00,9522.25,9528.15,9512.75,9517.35,0
2017,6,29,13:15:00,9516.85,9524.35,9515.05,9523.55,0
2017,6,29,13:20:00,9523.95,9526.65,9519.4,9519.55,0
2017,6,29,13:25:00,9520.3,9520.7,9508.8,9510.6,0
2017,6,29,13:30:00,9510.85,9511.85,9503.5,9507.55,0
2017,6,29,13:35:00,9508.2,9512.5,9502.45,9503.35,0
2017,6,29,13:40:00,9504.05,9511.25,9503.05,9508.15,0
2017,6,29,13:45:00,9508.5,9517.8,9508.5,9512.4,0
2017,6,29,13:50:00,9513.4,9526.35,9513.4,9521.8,0
2017,6,29,13:55:00,9521.8,9524.6,9515.95,9521.15,0
2017,6,29,14:00:00,9521.75,9533.85,9521.75,9528.85,0
2017,6,29,14:05:00,9529.25,9532.55,9522.8,9525.15,0
2017,6,29,14:10:00,9525.45,9531.55,9521.95,9521.95,0
2017,6,29,14:15:00,9522.1,9535.5,9522.1,9530.15,0
2017,6,29,14:20:00,9530.05,9537.85,9530.05,9533.55,0
2017,6,29,14:25:00,9533.4,9544.8,9533.4,9540.8,0
2017,6,29,14:30:00,9541.25,9544.8,9527.2,9528.55,0
2017,6,29,14:35:00,9528.5,9536.4,9527.4,9535.6,0
2017,6,29,14:40:00,9535.1,9539.1,9533.8,9534.25,0
2017,6,29,14:45:00,9534.8,9538.15,9531.8,9537.05,0
2017,6,29,14:50:00,9537.15,9544.75,9536.9,9543.55,0
2017,6,29,14:55:00,9543.85,9544.95,9536.15,9540.6,0
2017,6,29,15:00:00,9541.1,9541.75,9510.15,9510.15,0
2017,6,29,15:05:00,9509.8,9510.85,9496.35,9498.35,0
2017,6,29,15:10:00,9498.15,9501.8,9494.85,9499.65,0
2017,6,29,15:15:00,9500.1,9503.35,9495.75,9501.95,0
2017,6,29,15:20:00,9501.85,9506,9496.9,9500,0
2017,6,29,15:25:00,9500.8,9501.95,9494.25,9494.25,0
2017,6,30,09:15:00,9478.5,9478.5,9461.7,9461.7,0
2017,6,30,09:20:00,9460.95,9464.1,9449.25,9461.5,0
2017,6,30,09:25:00,9461.45,9462.25,9453,9455.75,0
2017,6,30,09:30:00,9455.8,9461.7,9448.8,9460.1,0
2017,6,30,09:35:00,9460.4,9464.45,9457.7,9459.55,0
2017,6,30,09:40:00,9459.55,9467.4,9459.55,9465.3,0
2017,6,30,09:45:00,9465.45,9468,9463.4,9465.35,0
2017,6,30,09:50:00,9465.3,9466.15,9458.95,9459.5,0
2017,6,30,09:55:00,9459.75,9460.3,9455.85,9455.85,0
2017,6,30,10:00:00,9456.15,9467.4,9455,9466.15,0
2017,6,30,10:05:00,9466.2,9470.85,9466.2,9469,0
2017,6,30,10:10:00,9469,9473.15,9468.75,9470.35,0
2017,6,30,10:15:00,9470.35,9482.9,9469.95,9482.8,0
2017,6,30,10:20:00,9482.9,9488.4,9480.75,9486.35,0
2017,6,30,10:25:00,9486.35,9487.05,9479.1,9485.2,0
2017,6,30,10:30:00,9485.05,9490.55,9481.2,9481.2,0
2017,6,30,10:35:00,9481.1,9488.95,9479.35,9488.95,0
2017,6,30,10:40:00,9489,9489,9485.7,9486,0
2017,6,30,10:45:00,9485.75,9486.6,9480.05,9482.2,0
2017,6,30,10:50:00,9481.6,9484.9,9479.3,9484.4,0
2017,6,30,10:55:00,9484.8,9485.15,9474.85,9474.85,0
2017,6,30,11:00:00,9475,9479.95,9474.95,9479.45,0
2017,6,30,11:05:00,9479.7,9488,9479.45,9485.3,0
2017,6,30,11:10:00,9485.55,9489.85,9485.55,9489.85,0
2017,6,30,11:15:00,9489.5,9491.75,9487.95,9489.1,0
2017,6,30,11:20:00,9489.15,9489.45,9484.5,9486,0
2017,6,30,11:25:00,9486,9487.55,9483.65,9486.7,0
2017,6,30,11:30:00,9486.75,9487.1,9483.1,9484.05,0
2017,6,30,11:35:00,9483.75,9485.2,9483.1,9484,0
2017,6,30,11:40:00,9483.8,9483.9,9481.5,9482.9,0
2017,6,30,11:45:00,9482.55,9482.85,9476.6,9477.9,0
2017,6,30,11:50:00,9478.15,9486.65,9477.8,9485.75,0
2017,6,30,11:55:00,9485.6,9486.65,9482.7,9482.95,0
2017,6,30,12:00:00,9483.2,9487.95,9482.4,9487.15,0
2017,6,30,12:05:00,9487.4,9488.5,9485.3,9487.85,0
2017,6,30,12:10:00,9487.85,9493.9,9486.3,9493.55,0
2017,6,30,12:15:00,9493.75,9502.1,9493,9502,0
2017,6,30,12:20:00,9502.2,9502.5,9495.15,9497.25,0
2017,6,30,12:25:00,9497.5,9497.5,9490.5,9491.45,0
2017,6,30,12:30:00,9491.6,9493.75,9488,9489.25,0
2017,6,30,12:35:00,9489.1,9490.95,9484.75,9485.5,0
2017,6,30,12:40:00,9485.55,9490.9,9485.55,9489.75,0
2017,6,30,12:45:00,9490.15,9491.05,9487.4,9488.85,0
2017,6,30,12:50:00,9488.8,9490.3,9487.2,9488,0
2017,6,30,12:55:00,9488,9491.2,9487.6,9489.5,0
2017,6,30,13:00:00,9489.45,9495.4,9487.9,9492.85,0
2017,6,30,13:05:00,9493,9497.45,9491,9497.25,0
2017,6,30,13:10:00,9497.25,9499.55,9496.35,9498.8,0
2017,6,30,13:15:00,9498.8,9502.25,9496.4,9497.2,0
2017,6,30,13:20:00,9496.85,9497.45,9490.05,9492,0
2017,6,30,13:25:00,9491.9,9496.85,9491.15,9496.5,0
2017,6,30,13:30:00,9496.45,9498.25,9492.25,9492.85,0
2017,6,30,13:35:00,9492.8,9493.7,9489.15,9491.6,0
2017,6,30,13:40:00,9491.4,9496.2,9491.1,9495.9,0
2017,6,30,13:45:00,9495.85,9495.95,9491.85,9495.1,0
2017,6,30,13:50:00,9495.45,9497.75,9487,9493.75,0
2017,6,30,13:55:00,9494,9494.4,9485.95,9486.5,0
2017,6,30,14:00:00,9486.4,9487.6,9475.1,9480.45,0
2017,6,30,14:05:00,9480.4,9484.65,9478.9,9479.2,0
2017,6,30,14:10:00,9479.3,9489.35,9479.3,9487.45,0
2017,6,30,14:15:00,9487.3,9500.9,9487.3,9500.6,0
2017,6,30,14:20:00,9500.9,9504,9496.9,9500.9,0
2017,6,30,14:25:00,9500.45,9504.95,9499.1,9501.8,0
2017,6,30,14:30:00,9501.65,9511.95,9501.5,9507.55,0
2017,6,30,14:35:00,9507.8,9515.15,9502.5,9513.75,0
2017,6,30,14:40:00,9513.5,9515.35,9508.95,9512.65,0
2017,6,30,14:45:00,9512.15,9514.4,9498.5,9498.8,0
2017,6,30,14:50:00,9498.55,9506.85,9497.75,9502.6,0
2017,6,30,14:55:00,9502.5,9506.05,9500.6,9505.3,0
2017,6,30,15:00:00,9504.8,9511.95,9504.8,9510.9,0
2017,6,30,15:05:00,9510.95,9512.85,9509.5,9511.7,0
2017,6,30,15:10:00,9511.75,9518.1,9510.05,9517.45,0
2017,6,30,15:15:00,9517.5,9528.05,9517.5,9524.9,0
2017,6,30,15:20:00,9524.5,9532.5,9523.45,9531.95,0
2017,6,30,15:25:00,9531.7,9535.55,9519.25,9524.95,0
2017,7,3,09:15:00,9587.95,9603.05,9551.6,9559.75,0
2017,7,3,09:20:00,9559.8,9562.4,9548.5,9550.05,0
2017,7,3,09:25:00,9548.95,9555.85,9543.85,9551.9,0
2017,7,3,09:30:00,9551.3,9561.25,9550.8,9554.05,0
2017,7,3,09:35:00,9554.55,9556.7,9547.05,9551.35,0
2017,7,3,09:40:00,9551.45,9556.3,9550.75,9554.45,0
2017,7,3,09:45:00,9554.75,9554.85,9544.85,9549.8,0
2017,7,3,09:50:00,9549.2,9558.2,9549.2,9557.65,0
2017,7,3,09:55:00,9557.75,9565.35,9557.75,9565.3,0
2017,7,3,10:00:00,9565.15,9569.6,9561.95,9565.1,0
2017,7,3,10:05:00,9565.4,9566.2,9559.55,9563.7,0
2017,7,3,10:10:00,9563.9,9568.45,9562.75,9568,0
2017,7,3,10:15:00,9568.75,9572.55,9568.5,9571.45,0
2017,7,3,10:20:00,9571.45,9583.1,9569.65,9579.8,0
2017,7,3,10:25:00,9579.35,9582.6,9575.15,9577.05,0
2017,7,3,10:30:00,9577.05,9579.45,9574.75,9579.25,0
2017,7,3,10:35:00,9579.35,9580.5,9577.85,9580.15,0
2017,7,3,10:40:00,9580,9588.8,9579.5,9586.8,0
2017,7,3,10:45:00,9586.85,9592,9584.55,9591.55,0
2017,7,3,10:50:00,9591.2,9596.9,9589.6,9594.65,0
2017,7,3,10:55:00,9594.65,9608.95,9591.05,9604.65,0
2017,7,3,11:00:00,9605.15,9608.15,9598.55,9602.5,0
2017,7,3,11:05:00,9602.65,9608.3,9601.75,9603.65,0
2017,7,3,11:10:00,9603.65,9612.05,9603.35,9608.55,0
2017,7,3,11:15:00,9608.25,9609,9602.9,9604,0
2017,7,3,11:20:00,9604.15,9605,9600.6,9602.1,0
2017,7,3,11:25:00,9601.8,9608.9,9601.7,9604.45,0
2017,7,3,11:30:00,9604.7,9606.85,9603.25,9606.1,0
2017,7,3,11:35:00,9605.65,9605.75,9603.2,9605.15,0
2017,7,3,11:40:00,9604.9,9606.35,9602.45,9604.85,0
2017,7,3,11:45:00,9604.4,9606.45,9603.25,9605.45,0
2017,7,3,11:50:00,9605.45,9606.55,9600.6,9600.85,0
2017,7,3,11:55:00,9600.8,9604.2,9597.7,9604.05,0
2017,7,3,12:00:00,9604.15,9613.15,9603.3,9612.95,0
2017,7,3,12:05:00,9612.95,9617.65,9612.95,9613.55,0
2017,7,3,12:10:00,9613.4,9615.9,9610.5,9611.5,0
2017,7,3,12:15:00,9611.5,9615.25,9611.5,9612.65,0
2017,7,3,12:20:00,9612.65,9613.2,9607.45,9608.55,0
2017,7,3,12:25:00,9608.5,9610.15,9605.6,9606.35,0
2017,7,3,12:30:00,9606.25,9613.05,9606.15,9612.55,0
2017,7,3,12:35:00,9612.55,9613.65,9609.9,9610.65,0
2017,7,3,12:40:00,9610.6,9613.4,9610,9612.9,0
2017,7,3,12:45:00,9612.85,9616.1,9612.5,9613.5,0
2017,7,3,12:50:00,9613.5,9614.3,9608.8,9609.3,0
2017,7,3,12:55:00,9609.2,9612.3,9607,9608.1,0
2017,7,3,13:00:00,9608.2,9608.2,9603.7,9604.9,0
2017,7,3,13:05:00,9604.95,9607.75,9604.7,9605.05,0
2017,7,3,13:10:00,9605.2,9607.2,9604.55,9605.3,0
2017,7,3,13:15:00,9605.25,9606.6,9598.75,9602.3,0
2017,7,3,13:20:00,9602.3,9606.7,9602.05,9603.75,0
2017,7,3,13:25:00,9604,9605.95,9603,9603.6,0
2017,7,3,13:30:00,9603.75,9606.65,9598.05,9598.05,0
2017,7,3,13:35:00,9598.5,9598.6,9590.15,9590.35,0
2017,7,3,13:40:00,9590.45,9593.2,9588.15,9593.2,0
2017,7,3,13:45:00,9593.15,9598.2,9592.4,9593.9,0
2017,7,3,13:50:00,9593.6,9594.95,9584.65,9586.85,0
2017,7,3,13:55:00,9587.1,9596.45,9587.1,9596.05,0
2017,7,3,14:00:00,9595.85,9598.6,9595.25,9597.35,0
2017,7,3,14:05:00,9597.4,9601.15,9596.5,9599.8,0
2017,7,3,14:10:00,9599.8,9600.05,9593.75,9599.2,0
2017,7,3,14:15:00,9599.3,9604.3,9598,9601.6,0
2017,7,3,14:20:00,9601.95,9605.4,9601.15,9604.7,0
2017,7,3,14:25:00,9604.8,9607.8,9602.55,9606.85,0
2017,7,3,14:30:00,9606.7,9612.1,9606.7,9608.2,0
2017,7,3,14:35:00,9608.25,9614.45,9607.1,9613.45,0
2017,7,3,14:40:00,9613.35,9616.75,9610.75,9612.6,0
2017,7,3,14:45:00,9612.7,9616.95,9612.25,9612.9,0
2017,7,3,14:50:00,9612.95,9615.1,9607.45,9608.65,0
2017,7,3,14:55:00,9608.8,9614.5,9607.05,9608.45,0
2017,7,3,15:00:00,9608.1,9615.15,9607.2,9614,0
2017,7,3,15:05:00,9614,9617.05,9613,9616.1,0
2017,7,3,15:10:00,9616.15,9616.15,9611.1,9611.5,0
2017,7,3,15:15:00,9611.3,9614.65,9609.15,9613.8,0
2017,7,3,15:20:00,9613.6,9622.1,9610.9,9622.1,0
2017,7,3,15:25:00,9621.95,9623.9,9614.05,9615.55,0
2017,7,4,09:15:00,9645.9,9649.8,9628.4,9632.5,0
2017,7,4,09:20:00,9631.9,9642.7,9631.25,9634.55,0
2017,7,4,09:25:00,9634.35,9634.5,9624.25,9629.7,0
2017,7,4,09:30:00,9629.25,9629.8,9622.7,9628.75,0
2017,7,4,09:35:00,9628.1,9633.7,9625.95,9633.6,0
2017,7,4,09:40:00,9633.2,9638.55,9633,9637.5,0
2017,7,4,09:45:00,9637.55,9642.85,9637.45,9642.2,0
2017,7,4,09:50:00,9642.1,9644.6,9637.1,9640.45,0
2017,7,4,09:55:00,9640.85,9646.85,9640.8,9644.35,0
2017,7,4,10:00:00,9644.1,9645.5,9639.45,9640.35,0
2017,7,4,10:05:00,9640.25,9645.55,9639.35,9640.75,0
2017,7,4,10:10:00,9640.2,9641.55,9626.5,9631.5,0
2017,7,4,10:15:00,9631.6,9631.6,9626.65,9629,0
2017,7,4,10:20:00,9629.05,9632.95,9627.85,9630.45,0
2017,7,4,10:25:00,9630.15,9630.45,9624.55,9627.65,0
2017,7,4,10:30:00,9627.75,9627.75,9616.85,9619.05,0
2017,7,4,10:35:00,9619.1,9619.1,9607.55,9616.4,0
2017,7,4,10:40:00,9616.1,9617.5,9603.75,9606.9,0
2017,7,4,10:45:00,9607.35,9607.65,9601,9605.6,0
2017,7,4,10:50:00,9605.65,9617.35,9605,9617.3,0
2017,7,4,10:55:00,9617.1,9620.25,9616.6,9618.15,0
2017,7,4,11:00:00,9618.6,9619.2,9605.55,9607.15,0
2017,7,4,11:05:00,9607.25,9612.05,9606.75,9609.9,0
2017,7,4,11:10:00,9609.85,9617.75,9606.15,9614.25,0
2017,7,4,11:15:00,9614.4,9615.6,9602.5,9602.8,0
2017,7,4,11:20:00,9602.85,9609.5,9602.8,9608,0
2017,7,4,11:25:00,9608,9610.9,9605.65,9605.65,0
2017,7,4,11:30:00,9605.75,9609.15,9602.6,9608.25,0
2017,7,4,11:35:00,9608.15,9608.9,9606.1,9606.4,0
2017,7,4,11:40:00,9606.65,9610.1,9606.05,9608.8,0
2017,7,4,11:45:00,9609,9612.25,9605,9611.4,0
2017,7,4,11:50:00,9611.35,9617.55,9610.9,9613.8,0
2017,7,4,11:55:00,9613.7,9619.75,9613.7,9619.2,0
2017,7,4,12:00:00,9619.3,9619.4,9606.65,9610.6,0
2017,7,4,12:05:00,9610.55,9610.65,9605.55,9605.55,0
2017,7,4,12:10:00,9605.9,9610.55,9604.95,9609.8,0
2017,7,4,12:15:00,9609.8,9609.8,9595.8,9598.3,0
2017,7,4,12:20:00,9598.85,9604,9598.75,9602.95,0
2017,7,4,12:25:00,9602.9,9607.45,9600.9,9604.25,0
2017,7,4,12:30:00,9604.25,9607.5,9601.25,9606.8,0
2017,7,4,12:35:00,9607.15,9610.7,9605.3,9606.75,0
2017,7,4,12:40:00,9606.8,9611.65,9602.9,9610.15,0
2017,7,4,12:45:00,9610.3,9617.35,9609.75,9614.05,0
2017,7,4,12:50:00,9613.8,9616.5,9610.75,9616.45,0
2017,7,4,12:55:00,9616.55,9621.65,9615.6,9621.3,0
2017,7,4,13:00:00,9621.3,9622.8,9619.1,9619.8,0
2017,7,4,13:05:00,9619.65,9627.4,9619.65,9627,0
2017,7,4,13:10:00,9626.9,9627.75,9622.75,9624.2,0
2017,7,4,13:15:00,9624.4,9629.05,9624.3,9626.8,0
2017,7,4,13:20:00,9626.85,9629.25,9623.1,9623.25,0
2017,7,4,13:25:00,9622.6,9623.65,9620.45,9620.65,0
2017,7,4,13:30:00,9620.65,9624.7,9620.55,9624.05,0
2017,7,4,13:35:00,9624.25,9624.45,9620.5,9620.9,0
2017,7,4,13:40:00,9620.9,9624.7,9620.5,9624.35,0
2017,7,4,13:45:00,9624.5,9629.5,9623.1,9626,0
2017,7,4,13:50:00,9625.8,9629.6,9625.6,9628.75,0
2017,7,4,13:55:00,9628.8,9630.05,9625.1,9625.55,0
2017,7,4,14:00:00,9625.35,9626.5,9622.05,9623.9,0
2017,7,4,14:05:00,9623.55,9638.05,9623.55,9637.7,0
2017,7,4,14:10:00,9638.15,9640.35,9634.85,9638.6,0
2017,7,4,14:15:00,9638.4,9639.9,9632.4,9635.8,0
2017,7,4,14:20:00,9635.85,9640.25,9634.8,9635.3,0
2017,7,4,14:25:00,9635.35,9637.5,9632.65,9636.65,0
2017,7,4,14:30:00,9636.7,9640,9636.25,9637.7,0
2017,7,4,14:35:00,9637.6,9639.2,9631.2,9633.1,0
2017,7,4,14:40:00,9633.45,9638.25,9633.05,9636.15,0
2017,7,4,14:45:00,9636.15,9637.95,9634.65,9634.65,0
2017,7,4,14:50:00,9635,9638.4,9635,9635.7,0
2017,7,4,14:55:00,9635.9,9639.65,9635.8,9638,0
2017,7,4,15:00:00,9638.1,9638.1,9622,9622.15,0
2017,7,4,15:05:00,9622.4,9623.2,9614.55,9615.15,0
2017,7,4,15:10:00,9615.25,9615.45,9611.15,9611.65,0
2017,7,4,15:15:00,9613,9613,9605.7,9606.2,0
2017,7,4,15:20:00,9606.45,9609.75,9605.7,9609.5,0
2017,7,4,15:25:00,9609.5,9612.2,9606.95,9610.65,0
2017,7,5,09:15:00,9619.75,9624.35,9609.75,9619.8,0
2017,7,5,09:20:00,9620.15,9624.3,9615,9615.85,0
2017,7,5,09:25:00,9616.1,9620.95,9610.1,9610.8,0
2017,7,5,09:30:00,9610.95,9618.45,9607.4,9618.2,0
2017,7,5,09:35:00,9618.5,9619.05,9609.7,9611.25,0
2017,7,5,09:40:00,9612.35,9617.05,9610.65,9611.4,0
2017,7,5,09:45:00,9612.05,9617.1,9610.1,9616.1,0
2017,7,5,09:50:00,9616.05,9619.7,9615.75,9616.5,0
2017,7,5,09:55:00,9616.45,9623.55,9616.1,9623.05,0
2017,7,5,10:00:00,9623,9628.75,9623,9625.45,0
2017,7,5,10:05:00,9625.1,9629.7,9625.1,9627.45,0
2017,7,5,10:10:00,9627.25,9628.5,9626.1,9627.2,0
2017,7,5,10:15:00,9627.1,9630.1,9626.75,9628.7,0
2017,7,5,10:20:00,9628.95,9632.95,9627.5,9632.15,0
2017,7,5,10:25:00,9632.15,9632.95,9629.85,9632.7,0
2017,7,5,10:30:00,9632.2,9632.8,9628.3,9630.2,0
2017,7,5,10:35:00,9629.35,9633.55,9629.35,9633.25,0
2017,7,5,10:40:00,9633.15,9633.45,9628.15,9628.4,0
2017,7,5,10:45:00,9628.5,9633.05,9626.5,9632.65,0
2017,7,5,10:50:00,9632.5,9632.5,9628.95,9629.65,0
2017,7,5,10:55:00,9629.55,9630.55,9627.35,9629.75,0
2017,7,5,11:00:00,9629.45,9632.85,9628,9632.65,0
2017,7,5,11:05:00,9632.55,9635.6,9632.1,9634.5,0
2017,7,5,11:10:00,9634.6,9637.1,9632.95,9633.05,0
2017,7,5,11:15:00,9633.3,9633.7,9631.9,9632.8,0
2017,7,5,11:20:00,9632.75,9632.9,9627.3,9627.8,0
2017,7,5,11:25:00,9627.85,9631.4,9627.45,9630.3,0
2017,7,5,11:30:00,9630.1,9630.55,9626.35,9626.35,0
2017,7,5,11:35:00,9626.45,9628.4,9626.15,9627.85,0
2017,7,5,11:40:00,9627.9,9630.7,9627.55,9629,0
2017,7,5,11:45:00,9629.3,9631.7,9628.35,9630,0
2017,7,5,11:50:00,9630.05,9631,9629.85,9630.5,0
2017,7,5,11:55:00,9630.75,9632,9630.15,9631.5,0
2017,7,5,12:00:00,9631.4,9631.85,9626.4,9627.95,0
2017,7,5,12:05:00,9627.95,9628.05,9621,9621.7,0
2017,7,5,12:10:00,9621.55,9625.25,9619.85,9625.25,0
2017,7,5,12:15:00,9625.45,9625.7,9620.05,9620.5,0
2017,7,5,12:20:00,9620.7,9622.65,9618.6,9620.25,0
2017,7,5,12:25:00,9620.6,9620.6,9615.05,9615.8,0
2017,7,5,12:30:00,9615.9,9622.65,9615.3,9622.25,0
2017,7,5,12:35:00,9622.3,9623.2,9619.25,9623.2,0
